interaction_id	domain	question_type	static_or_dynamic	query_time	query	answer	alt_ans	page_files
c6e4acd1-85ca-4b64-8914-6465b7c7ca9e	finance	simple	real-time	02/28/2024, 08:03:22 PT	what was the number of shares traded for adsk on the final trading day?	951000	[]	"[""c6e4acd1-85ca-4b64-8914-6465b7c7ca9e__p0.html"", ""c6e4acd1-85ca-4b64-8914-6465b7c7ca9e__p1.html"", ""c6e4acd1-85ca-4b64-8914-6465b7c7ca9e__p2.html"", ""c6e4acd1-85ca-4b64-8914-6465b7c7ca9e__p3.html"", ""c6e4acd1-85ca-4b64-8914-6465b7c7ca9e__p4.html""]"
8d01c07f-bb6f-4ce3-aa5f-f44eea17c407	music	set	static	03/13/2024, 09:58:28 PT	who are the members of the band imagine dragons?	the members of imagine dragons are dan reynolds, wayne sermon, ben mckee and daniel platzman.	[]	"[""8d01c07f-bb6f-4ce3-aa5f-f44eea17c407__p0.html"", ""8d01c07f-bb6f-4ce3-aa5f-f44eea17c407__p1.html"", ""8d01c07f-bb6f-4ce3-aa5f-f44eea17c407__p2.html"", ""8d01c07f-bb6f-4ce3-aa5f-f44eea17c407__p3.html"", ""8d01c07f-bb6f-4ce3-aa5f-f44eea17c407__p4.html""]"
14f02c7e-aae6-44ab-b8a5-57d40aeffae1	sports	false_premise	static	03/10/2024, 23:17:43 PT	by how many points did the tennessee titans beat the st. louis rams in the 2000 super bowl?	invalid question	[]	"[""14f02c7e-aae6-44ab-b8a5-57d40aeffae1__p0.html"", ""14f02c7e-aae6-44ab-b8a5-57d40aeffae1__p1.html"", ""14f02c7e-aae6-44ab-b8a5-57d40aeffae1__p2.html"", ""14f02c7e-aae6-44ab-b8a5-57d40aeffae1__p3.html"", ""14f02c7e-aae6-44ab-b8a5-57d40aeffae1__p4.html""]"
e6b1f088-a55e-41bd-93ce-0576af64f007	movie	post-processing	slow-changing	03/05/2024, 23:37:26 PT	what was the average opening weekend sales for the black panther movies?	$191,671,856	[]	"[""e6b1f088-a55e-41bd-93ce-0576af64f007__p0.html"", ""e6b1f088-a55e-41bd-93ce-0576af64f007__p1.html"", ""e6b1f088-a55e-41bd-93ce-0576af64f007__p2.html"", ""e6b1f088-a55e-41bd-93ce-0576af64f007__p3.html"", ""e6b1f088-a55e-41bd-93ce-0576af64f007__p4.html""]"
fb8a408d-d9d3-473d-9034-f98e3b5aa96e	open	comparison	slow-changing	02/26/2024, 23:44:16 PT	which country has a larger gdp, china or india?	china	[]	"[""fb8a408d-d9d3-473d-9034-f98e3b5aa96e__p0.html"", ""fb8a408d-d9d3-473d-9034-f98e3b5aa96e__p1.html"", ""fb8a408d-d9d3-473d-9034-f98e3b5aa96e__p2.html"", ""fb8a408d-d9d3-473d-9034-f98e3b5aa96e__p3.html"", ""fb8a408d-d9d3-473d-9034-f98e3b5aa96e__p4.html""]"
05100ff4-ff23-43d1-96fb-78e0fa3b1bb0	sports	set	slow-changing	03/13/2024, 09:24:49 PT	who are the top four goalscorers in laliga history?	lionel messi, cristiano ronaldo, telmo zarra, and karim benzema are the top four goalscorers in laliga history?	[]	"[""05100ff4-ff23-43d1-96fb-78e0fa3b1bb0__p0.html"", ""05100ff4-ff23-43d1-96fb-78e0fa3b1bb0__p1.html"", ""05100ff4-ff23-43d1-96fb-78e0fa3b1bb0__p2.html"", ""05100ff4-ff23-43d1-96fb-78e0fa3b1bb0__p3.html"", ""05100ff4-ff23-43d1-96fb-78e0fa3b1bb0__p4.html""]"
fb456793-0705-4611-b9de-132f523db9c3	movie	simple	static	03/19/2024, 23:34:42 PT	what movie received the best animated feature film award at the oscars in 2007?	happy feet	[]	"[""fb456793-0705-4611-b9de-132f523db9c3__p0.html"", ""fb456793-0705-4611-b9de-132f523db9c3__p1.html"", ""fb456793-0705-4611-b9de-132f523db9c3__p2.html"", ""fb456793-0705-4611-b9de-132f523db9c3__p3.html"", ""fb456793-0705-4611-b9de-132f523db9c3__p4.html""]"
3227eaec-c524-4c47-b025-38d5c9e5cd1b	open	comparison	static	02/28/2024, 10:31:34 PT	are tinos and karpathos in the same time zone in winter?	yes	[]	"[""3227eaec-c524-4c47-b025-38d5c9e5cd1b__p0.html"", ""3227eaec-c524-4c47-b025-38d5c9e5cd1b__p1.html"", ""3227eaec-c524-4c47-b025-38d5c9e5cd1b__p2.html"", ""3227eaec-c524-4c47-b025-38d5c9e5cd1b__p4.html""]"
41abe635-6ec6-4e5d-a983-5d1817aa0942	sports	aggregation	slow-changing	03/13/2024, 09:18:18 PT	how many super bowl mvp awards has tom brady won?	tom brady won 5 super bowl mvp awards.	[]	"[""41abe635-6ec6-4e5d-a983-5d1817aa0942__p0.html"", ""41abe635-6ec6-4e5d-a983-5d1817aa0942__p1.html"", ""41abe635-6ec6-4e5d-a983-5d1817aa0942__p2.html"", ""41abe635-6ec6-4e5d-a983-5d1817aa0942__p3.html"", ""41abe635-6ec6-4e5d-a983-5d1817aa0942__p4.html""]"
c9187a23-246b-4b4c-a400-e5de4f0e4ebe	movie	comparison	static	03/19/2024, 23:00:04 PT	in terms of oscars, which movie came out on top, batman or the iron lady?	the iron lady	[]	"[""c9187a23-246b-4b4c-a400-e5de4f0e4ebe__p1.html"", ""c9187a23-246b-4b4c-a400-e5de4f0e4ebe__p2.html"", ""c9187a23-246b-4b4c-a400-e5de4f0e4ebe__p4.html""]"
7ab377df-87c7-4581-af9b-18fdbce4bbfc	open	set	static	03/11/2024, 05:23:07 PT	which states do not require auto insurance?	virginia, new hampshire	[]	"[""7ab377df-87c7-4581-af9b-18fdbce4bbfc__p1.html"", ""7ab377df-87c7-4581-af9b-18fdbce4bbfc__p2.html"", ""7ab377df-87c7-4581-af9b-18fdbce4bbfc__p4.html""]"
088b8e27-660e-41c1-b8e4-9ce81ae52ad7	open	simple	static	03/12/2024, 12:35:20 PT	what is a prime number?	a prime number is a natural number greater than 1 which has only two factors, 1 & the number itself.	[]	"[""088b8e27-660e-41c1-b8e4-9ce81ae52ad7__p0.html"", ""088b8e27-660e-41c1-b8e4-9ce81ae52ad7__p1.html"", ""088b8e27-660e-41c1-b8e4-9ce81ae52ad7__p2.html"", ""088b8e27-660e-41c1-b8e4-9ce81ae52ad7__p3.html"", ""088b8e27-660e-41c1-b8e4-9ce81ae52ad7__p4.html""]"
3f95b7ca-b18c-4e5a-abae-a6ac3aec43f4	movie	simple	static	03/19/2024, 23:42:08 PT	when did nightbreed first become available for public viewing?	1990-02-16	[]	"[""3f95b7ca-b18c-4e5a-abae-a6ac3aec43f4__p0.html"", ""3f95b7ca-b18c-4e5a-abae-a6ac3aec43f4__p1.html"", ""3f95b7ca-b18c-4e5a-abae-a6ac3aec43f4__p2.html"", ""3f95b7ca-b18c-4e5a-abae-a6ac3aec43f4__p3.html"", ""3f95b7ca-b18c-4e5a-abae-a6ac3aec43f4__p4.html""]"
2d7d10df-4be5-44a0-9a8b-427eb9019bf9	open	comparison	real-time	03/10/2024, 22:52:55 PT	who has more tiktok followers, charli d'amelio or mr. beast?	charli d'amelio	[]	"[""2d7d10df-4be5-44a0-9a8b-427eb9019bf9__p0.html"", ""2d7d10df-4be5-44a0-9a8b-427eb9019bf9__p1.html"", ""2d7d10df-4be5-44a0-9a8b-427eb9019bf9__p2.html"", ""2d7d10df-4be5-44a0-9a8b-427eb9019bf9__p3.html"", ""2d7d10df-4be5-44a0-9a8b-427eb9019bf9__p4.html""]"
b2424587-4062-48c6-903c-cf9c63bceb68	sports	aggregation	slow-changing	03/13/2024, 09:21:33 PT	how many formula one world championships has max verstappen won?	max verstappen has won 3 formula one world championships.	[]	"[""b2424587-4062-48c6-903c-cf9c63bceb68__p0.html"", ""b2424587-4062-48c6-903c-cf9c63bceb68__p1.html"", ""b2424587-4062-48c6-903c-cf9c63bceb68__p2.html"", ""b2424587-4062-48c6-903c-cf9c63bceb68__p3.html"", ""b2424587-4062-48c6-903c-cf9c63bceb68__p4.html""]"
6e9cf041-a792-4f98-b3b8-dc5e18211d96	open	multi-hop	static	03/10/2024, 23:00:04 PT	has emma thomas worked on any of her husband's films?	yes, emma thomas has been producer on all of christopher nolan's films since 1997.	[]	"[""6e9cf041-a792-4f98-b3b8-dc5e18211d96__p0.html"", ""6e9cf041-a792-4f98-b3b8-dc5e18211d96__p1.html"", ""6e9cf041-a792-4f98-b3b8-dc5e18211d96__p2.html"", ""6e9cf041-a792-4f98-b3b8-dc5e18211d96__p3.html"", ""6e9cf041-a792-4f98-b3b8-dc5e18211d96__p4.html""]"
ada6e747-4283-47d4-ab44-6b82489bf46f	open	comparison	slow-changing	03/13/2024, 08:11:18 PT	who has more followers on instagram, selena gomez or kylie jenner?	selena gomez has more followers on instagram than kylie jenner, with over 220 million followers compared to kylie jenner's 170 million followers.	[]	"[""ada6e747-4283-47d4-ab44-6b82489bf46f__p0.html"", ""ada6e747-4283-47d4-ab44-6b82489bf46f__p1.html"", ""ada6e747-4283-47d4-ab44-6b82489bf46f__p2.html"", ""ada6e747-4283-47d4-ab44-6b82489bf46f__p3.html"", ""ada6e747-4283-47d4-ab44-6b82489bf46f__p4.html""]"
e57f59ae-adec-40be-972f-33e0d259e0c1	open	aggregation	static	03/13/2024, 08:23:46 PT	how many times has justin bieber been named as one of the most influential people in the world by time magazine?	justin bieber was named as one of the most influential people in the world by time magazine once, in 2011.	[]	"[""e57f59ae-adec-40be-972f-33e0d259e0c1__p0.html"", ""e57f59ae-adec-40be-972f-33e0d259e0c1__p1.html"", ""e57f59ae-adec-40be-972f-33e0d259e0c1__p2.html"", ""e57f59ae-adec-40be-972f-33e0d259e0c1__p3.html"", ""e57f59ae-adec-40be-972f-33e0d259e0c1__p4.html""]"
5c4c4d6c-4973-42f1-b68e-a05a02aa9b0f	finance	simple	real-time	02/28/2024, 08:25:49 PT	can you tell me the date that westw paid out its initial dividend?	none of the days	"[""invalid question""]"	"[""5c4c4d6c-4973-42f1-b68e-a05a02aa9b0f__p0.html"", ""5c4c4d6c-4973-42f1-b68e-a05a02aa9b0f__p1.html"", ""5c4c4d6c-4973-42f1-b68e-a05a02aa9b0f__p2.html"", ""5c4c4d6c-4973-42f1-b68e-a05a02aa9b0f__p3.html"", ""5c4c4d6c-4973-42f1-b68e-a05a02aa9b0f__p4.html""]"
4143558e-4cdd-4718-8893-00dd31597c41	open	post-processing	static	02/28/2024, 10:19:51 PT	is paneer drinkable?	no	[]	"[""4143558e-4cdd-4718-8893-00dd31597c41__p0.html"", ""4143558e-4cdd-4718-8893-00dd31597c41__p1.html"", ""4143558e-4cdd-4718-8893-00dd31597c41__p2.html"", ""4143558e-4cdd-4718-8893-00dd31597c41__p3.html"", ""4143558e-4cdd-4718-8893-00dd31597c41__p4.html""]"
055fb452-e365-4e2d-851c-3f4f53bf16a0	movie	simple	static	03/19/2024, 23:47:16 PT	what professional won the best actor oscar in 2007?	forest whitaker	[]	"[""055fb452-e365-4e2d-851c-3f4f53bf16a0__p0.html"", ""055fb452-e365-4e2d-851c-3f4f53bf16a0__p1.html"", ""055fb452-e365-4e2d-851c-3f4f53bf16a0__p2.html"", ""055fb452-e365-4e2d-851c-3f4f53bf16a0__p3.html"", ""055fb452-e365-4e2d-851c-3f4f53bf16a0__p4.html""]"
4ae2c758-93c6-4459-8179-387f208ebb2a	music	aggregation	slow-changing	03/13/2024, 09:54:24 PT	how many coachella music festivals has the band radiohead headlined?	radiohead has headlined a total of 3 coachella music festivals.	[]	"[""4ae2c758-93c6-4459-8179-387f208ebb2a__p0.html"", ""4ae2c758-93c6-4459-8179-387f208ebb2a__p1.html"", ""4ae2c758-93c6-4459-8179-387f208ebb2a__p2.html"", ""4ae2c758-93c6-4459-8179-387f208ebb2a__p3.html"", ""4ae2c758-93c6-4459-8179-387f208ebb2a__p4.html""]"
0706fe40-1baf-4ceb-a0c2-3156b9af015d	finance	set	static	03/10/2024, 23:07:09 PT	what companies were added to the dow jones industrial average in august 2020?	amgen inc., honeywell international inc., salesforce, inc.	[]	"[""0706fe40-1baf-4ceb-a0c2-3156b9af015d__p0.html"", ""0706fe40-1baf-4ceb-a0c2-3156b9af015d__p1.html"", ""0706fe40-1baf-4ceb-a0c2-3156b9af015d__p2.html"", ""0706fe40-1baf-4ceb-a0c2-3156b9af015d__p3.html"", ""0706fe40-1baf-4ceb-a0c2-3156b9af015d__p4.html""]"
f71638f4-f282-429b-b545-153a03d5e35a	finance	multi-hop	real-time	03/13/2024, 09:05:22 PT	which company in the s&p 500 index has the highest price-to-book ratio?	the company with the highest price-to-book ratio in the s&p 500 index is clorox, with a price-to-book ratio of 354.48.	[]	"[""f71638f4-f282-429b-b545-153a03d5e35a__p0.html"", ""f71638f4-f282-429b-b545-153a03d5e35a__p1.html"", ""f71638f4-f282-429b-b545-153a03d5e35a__p2.html"", ""f71638f4-f282-429b-b545-153a03d5e35a__p3.html"", ""f71638f4-f282-429b-b545-153a03d5e35a__p4.html""]"
4599a9a2-f9b9-418c-959f-84c39afc9e26	finance	set	slow-changing	03/17/2024, 16:48:40 PT	what energy stocks has higher market cap than shell company in the whole world	there are 3 energy stocks that has higher market cap than shell. they're saudi aramco, exxon mobil, and chevron	[]	"[""4599a9a2-f9b9-418c-959f-84c39afc9e26__p0.html"", ""4599a9a2-f9b9-418c-959f-84c39afc9e26__p1.html"", ""4599a9a2-f9b9-418c-959f-84c39afc9e26__p2.html"", ""4599a9a2-f9b9-418c-959f-84c39afc9e26__p3.html"", ""4599a9a2-f9b9-418c-959f-84c39afc9e26__p4.html""]"
0db2e19f-213b-40ab-818d-aaf7bb0c5074	open	simple_w_condition	slow-changing	03/13/2024, 08:14:47 PT	how many times has meryl streep been nominated for an academy award for best actress?	"meryl streep has been nominated for an academy award for best actress 17 times, winning twice for her performances in ""sophie's choice"" and ""the iron lady."""	[]	"[""0db2e19f-213b-40ab-818d-aaf7bb0c5074__p0.html"", ""0db2e19f-213b-40ab-818d-aaf7bb0c5074__p2.html""]"
8d9e3e66-59b2-4054-af05-f66a0107fd15	finance	simple	real-time	02/28/2024, 08:31:37 PT	what is the earnings per share of cday?	1.67	[]	"[""8d9e3e66-59b2-4054-af05-f66a0107fd15__p0.html"", ""8d9e3e66-59b2-4054-af05-f66a0107fd15__p1.html"", ""8d9e3e66-59b2-4054-af05-f66a0107fd15__p2.html"", ""8d9e3e66-59b2-4054-af05-f66a0107fd15__p3.html"", ""8d9e3e66-59b2-4054-af05-f66a0107fd15__p4.html""]"
15d28e34-405b-42a8-8a73-41fcb9584845	finance	simple	real-time	02/28/2024, 07:53:50 PT	what is the latest stock price of gdtc that's available today?	$2.16	[]	"[""15d28e34-405b-42a8-8a73-41fcb9584845__p0.html"", ""15d28e34-405b-42a8-8a73-41fcb9584845__p1.html"", ""15d28e34-405b-42a8-8a73-41fcb9584845__p2.html"", ""15d28e34-405b-42a8-8a73-41fcb9584845__p3.html"", ""15d28e34-405b-42a8-8a73-41fcb9584845__p4.html""]"
639bbb5a-6ebe-4a93-a8cd-504277c434b5	open	simple_w_condition	static	02/28/2024, 10:30:37 PT	what is the native name of mount elbrus in kabardian?	ӏуащхьэмахуэ	[]	"[""639bbb5a-6ebe-4a93-a8cd-504277c434b5__p0.html"", ""639bbb5a-6ebe-4a93-a8cd-504277c434b5__p1.html""]"
ce9238da-d46d-40e4-bca3-aa516d0e7f28	finance	simple	real-time	02/28/2024, 08:10:26 PT	what was yesterdday's closing price of deo?	$154.69	[]	"[""ce9238da-d46d-40e4-bca3-aa516d0e7f28__p0.html"", ""ce9238da-d46d-40e4-bca3-aa516d0e7f28__p1.html"", ""ce9238da-d46d-40e4-bca3-aa516d0e7f28__p2.html"", ""ce9238da-d46d-40e4-bca3-aa516d0e7f28__p3.html"", ""ce9238da-d46d-40e4-bca3-aa516d0e7f28__p4.html""]"
cc262179-1ec7-4c0b-b409-a263305d8d12	finance	multi-hop	real-time	03/05/2024, 23:18:40 PT	what company in the dow jones is the worst performer today?	walgreens boots alliance	[]	"[""cc262179-1ec7-4c0b-b409-a263305d8d12__p0.html"", ""cc262179-1ec7-4c0b-b409-a263305d8d12__p1.html"", ""cc262179-1ec7-4c0b-b409-a263305d8d12__p2.html"", ""cc262179-1ec7-4c0b-b409-a263305d8d12__p3.html"", ""cc262179-1ec7-4c0b-b409-a263305d8d12__p4.html""]"
a0dd8a0d-e8a9-46d7-b930-e30af0cb3671	movie	simple	static	03/19/2024, 23:29:31 PT	is annie the initial name this movie had?	yes	[]	"[""a0dd8a0d-e8a9-46d7-b930-e30af0cb3671__p0.html"", ""a0dd8a0d-e8a9-46d7-b930-e30af0cb3671__p1.html"", ""a0dd8a0d-e8a9-46d7-b930-e30af0cb3671__p2.html"", ""a0dd8a0d-e8a9-46d7-b930-e30af0cb3671__p3.html"", ""a0dd8a0d-e8a9-46d7-b930-e30af0cb3671__p4.html""]"
7533950c-b747-4a00-8ad5-e6482b0ea93f	open	multi-hop	slow-changing	02/28/2024, 10:13:24 PT	can you tell me the ticker symbol of the company that owns usa today?	gci	[]	"[""7533950c-b747-4a00-8ad5-e6482b0ea93f__p0.html"", ""7533950c-b747-4a00-8ad5-e6482b0ea93f__p1.html"", ""7533950c-b747-4a00-8ad5-e6482b0ea93f__p2.html"", ""7533950c-b747-4a00-8ad5-e6482b0ea93f__p3.html"", ""7533950c-b747-4a00-8ad5-e6482b0ea93f__p4.html""]"
271b5335-55d3-4a6c-9a18-df920ab3d6fe	movie	simple	static	03/19/2024, 23:36:29 PT	what movie earned the best animated feature film academy award in 2019, can you tell me?	spider-man: into the spider-verse	[]	"[""271b5335-55d3-4a6c-9a18-df920ab3d6fe__p0.html"", ""271b5335-55d3-4a6c-9a18-df920ab3d6fe__p1.html"", ""271b5335-55d3-4a6c-9a18-df920ab3d6fe__p2.html"", ""271b5335-55d3-4a6c-9a18-df920ab3d6fe__p3.html"", ""271b5335-55d3-4a6c-9a18-df920ab3d6fe__p4.html""]"
e4e6750b-810e-4f33-bbce-be8eaf70a0e2	finance	simple	real-time	02/28/2024, 08:17:52 PT	for this week, what was the average daily maximum stock price of ccep?	$71.67	[]	"[""e4e6750b-810e-4f33-bbce-be8eaf70a0e2__p0.html"", ""e4e6750b-810e-4f33-bbce-be8eaf70a0e2__p1.html"", ""e4e6750b-810e-4f33-bbce-be8eaf70a0e2__p2.html"", ""e4e6750b-810e-4f33-bbce-be8eaf70a0e2__p3.html"", ""e4e6750b-810e-4f33-bbce-be8eaf70a0e2__p4.html""]"
61843ef2-b106-4a71-8dca-72c6b483733b	open	multi-hop	static	02/28/2024, 10:31:04 PT	what is the driving side in mallorca?	right	[]	"[""61843ef2-b106-4a71-8dca-72c6b483733b__p0.html"", ""61843ef2-b106-4a71-8dca-72c6b483733b__p1.html"", ""61843ef2-b106-4a71-8dca-72c6b483733b__p2.html"", ""61843ef2-b106-4a71-8dca-72c6b483733b__p3.html"", ""61843ef2-b106-4a71-8dca-72c6b483733b__p4.html""]"
8afb7c54-21de-4dae-9afd-71b317dae885	movie	simple	static	03/19/2024, 23:32:16 PT	is there an original title before gospel hill?	no	[]	"[""8afb7c54-21de-4dae-9afd-71b317dae885__p0.html"", ""8afb7c54-21de-4dae-9afd-71b317dae885__p1.html"", ""8afb7c54-21de-4dae-9afd-71b317dae885__p2.html"", ""8afb7c54-21de-4dae-9afd-71b317dae885__p3.html"", ""8afb7c54-21de-4dae-9afd-71b317dae885__p4.html""]"
18606975-f033-478d-8647-7d61a93eec09	open	aggregation	slow-changing	03/10/2024, 21:35:02 PT	how many people has taylor swift publicly dated?	12	[]	"[""18606975-f033-478d-8647-7d61a93eec09__p0.html"", ""18606975-f033-478d-8647-7d61a93eec09__p1.html"", ""18606975-f033-478d-8647-7d61a93eec09__p2.html"", ""18606975-f033-478d-8647-7d61a93eec09__p3.html"", ""18606975-f033-478d-8647-7d61a93eec09__p4.html""]"
2779366c-0c2c-4a62-aac7-e81670aea69c	open	comparison	static	02/26/2024, 23:45:12 PT	which type of cheese is higher in calcium content, cheddar or mozzarella?	cheddar	[]	"[""2779366c-0c2c-4a62-aac7-e81670aea69c__p0.html"", ""2779366c-0c2c-4a62-aac7-e81670aea69c__p1.html"", ""2779366c-0c2c-4a62-aac7-e81670aea69c__p2.html"", ""2779366c-0c2c-4a62-aac7-e81670aea69c__p3.html"", ""2779366c-0c2c-4a62-aac7-e81670aea69c__p4.html""]"
2c02aece-145b-4786-b605-01d844fcca34	sports	simple_w_condition	fast-changing	03/15/2024, 15:46:43 PT	who were the opposing players that clermont foot faced off against in their last game in fra-ligue 1?	metz	[]	"[""2c02aece-145b-4786-b605-01d844fcca34__p0.html"", ""2c02aece-145b-4786-b605-01d844fcca34__p1.html"", ""2c02aece-145b-4786-b605-01d844fcca34__p2.html"", ""2c02aece-145b-4786-b605-01d844fcca34__p3.html"", ""2c02aece-145b-4786-b605-01d844fcca34__p4.html""]"
39851c5f-c4ff-43a5-b597-eaa0084e4513	movie	multi-hop	static	03/10/2024, 23:42:27 PT	what is the name of the show where danny mcbride plays kenny powers?	eastbound & down	[]	"[""39851c5f-c4ff-43a5-b597-eaa0084e4513__p0.html"", ""39851c5f-c4ff-43a5-b597-eaa0084e4513__p1.html"", ""39851c5f-c4ff-43a5-b597-eaa0084e4513__p2.html"", ""39851c5f-c4ff-43a5-b597-eaa0084e4513__p3.html"", ""39851c5f-c4ff-43a5-b597-eaa0084e4513__p4.html""]"
2a00c31a-5766-4074-8e8d-294a430991d0	open	false_premise	static	03/13/2024, 08:37:02 PT	what is the name of vin diesel's upcoming action comedy?	invalid question	[]	"[""2a00c31a-5766-4074-8e8d-294a430991d0__p0.html"", ""2a00c31a-5766-4074-8e8d-294a430991d0__p1.html"", ""2a00c31a-5766-4074-8e8d-294a430991d0__p3.html"", ""2a00c31a-5766-4074-8e8d-294a430991d0__p4.html""]"
6a0ab652-c65e-4857-b209-16fafd25ee9e	sports	aggregation	static	03/15/2024, 16:43:59 PT	how many losses in total as home team did indiana pacers have in 2023-01?	3	[]	"[""6a0ab652-c65e-4857-b209-16fafd25ee9e__p0.html"", ""6a0ab652-c65e-4857-b209-16fafd25ee9e__p1.html"", ""6a0ab652-c65e-4857-b209-16fafd25ee9e__p2.html"", ""6a0ab652-c65e-4857-b209-16fafd25ee9e__p3.html"", ""6a0ab652-c65e-4857-b209-16fafd25ee9e__p4.html""]"
926f98a8-0b35-47fa-903f-fd768aa738f5	music	set	static	03/13/2024, 09:58:14 PT	"who were the lead singers on the album ""dark side of the moon"" by pink floyd?"	"the lead singers on the album ""dark side of the moon"" by pink floyd were roger waters and david gilmour."	"[""roger waters, david gilmour, rick wright""]"	"[""926f98a8-0b35-47fa-903f-fd768aa738f5__p0.html"", ""926f98a8-0b35-47fa-903f-fd768aa738f5__p1.html"", ""926f98a8-0b35-47fa-903f-fd768aa738f5__p2.html"", ""926f98a8-0b35-47fa-903f-fd768aa738f5__p3.html"", ""926f98a8-0b35-47fa-903f-fd768aa738f5__p4.html""]"
ff20865f-b6d3-4348-88a8-e46d865191ca	movie	simple_w_condition	slow-changing	03/19/2024, 22:55:30 PT	can you tell me the latest film that denis villeneuve has been involved in?	dune: part two	[]	"[""ff20865f-b6d3-4348-88a8-e46d865191ca__p0.html"", ""ff20865f-b6d3-4348-88a8-e46d865191ca__p1.html"", ""ff20865f-b6d3-4348-88a8-e46d865191ca__p2.html"", ""ff20865f-b6d3-4348-88a8-e46d865191ca__p3.html"", ""ff20865f-b6d3-4348-88a8-e46d865191ca__p4.html""]"
2c6b4afe-aa7a-4f62-ab80-6fc39014ca5c	music	false_premise	static	03/05/2024, 23:24:40 PT	what is the name of bob marley's 2014 album called?	invalid question	[]	"[""2c6b4afe-aa7a-4f62-ab80-6fc39014ca5c__p0.html"", ""2c6b4afe-aa7a-4f62-ab80-6fc39014ca5c__p1.html"", ""2c6b4afe-aa7a-4f62-ab80-6fc39014ca5c__p2.html"", ""2c6b4afe-aa7a-4f62-ab80-6fc39014ca5c__p3.html"", ""2c6b4afe-aa7a-4f62-ab80-6fc39014ca5c__p4.html""]"
546101ec-c5fb-4d61-b242-c47894e669f7	finance	simple	static	03/12/2024, 12:22:55 PT	what is an roi?	return on investment (roi) is a performance measure used to evaluate the efficiency or profitability of an investment or compare the efficiency of a number of different investments.	[]	"[""546101ec-c5fb-4d61-b242-c47894e669f7__p0.html"", ""546101ec-c5fb-4d61-b242-c47894e669f7__p1.html"", ""546101ec-c5fb-4d61-b242-c47894e669f7__p2.html"", ""546101ec-c5fb-4d61-b242-c47894e669f7__p3.html"", ""546101ec-c5fb-4d61-b242-c47894e669f7__p4.html""]"
907fcce8-e2f3-4d17-95a8-e883b7dfec9f	movie	simple_w_condition	static	03/17/2024, 17:13:07 PT	what fast and furious movie was paul walker's last?	furious 7 marked the final film performance of paul walker	[]	"[""907fcce8-e2f3-4d17-95a8-e883b7dfec9f__p0.html"", ""907fcce8-e2f3-4d17-95a8-e883b7dfec9f__p1.html"", ""907fcce8-e2f3-4d17-95a8-e883b7dfec9f__p3.html"", ""907fcce8-e2f3-4d17-95a8-e883b7dfec9f__p4.html""]"
2fc69af4-58ad-437c-8b2a-df75bdab3ef5	finance	multi-hop	fast-changing	02/23/2024, 15:00:47 PT	what's the closing price of voyager therapeutics when it closed higher last time?	$7.71	[]	"[""2fc69af4-58ad-437c-8b2a-df75bdab3ef5__p0.html"", ""2fc69af4-58ad-437c-8b2a-df75bdab3ef5__p1.html"", ""2fc69af4-58ad-437c-8b2a-df75bdab3ef5__p2.html"", ""2fc69af4-58ad-437c-8b2a-df75bdab3ef5__p3.html"", ""2fc69af4-58ad-437c-8b2a-df75bdab3ef5__p4.html""]"
5db90d97-9b5a-422b-a46a-ca401cfd2074	movie	multi-hop	static	03/19/2024, 23:13:37 PT	can you tell me the name of the leading lady who starred in the film that won the best picture award at the 2007 oscars?	vera farmiga	[]	"[""5db90d97-9b5a-422b-a46a-ca401cfd2074__p0.html"", ""5db90d97-9b5a-422b-a46a-ca401cfd2074__p1.html"", ""5db90d97-9b5a-422b-a46a-ca401cfd2074__p2.html"", ""5db90d97-9b5a-422b-a46a-ca401cfd2074__p3.html"", ""5db90d97-9b5a-422b-a46a-ca401cfd2074__p4.html""]"
e588ec25-c9e8-4354-aead-4448c92fdda6	open	post-processing	static	02/26/2024, 23:50:38 PT	where is this call coming from if the zip code is 213?	los angeles, usa	[]	"[""e588ec25-c9e8-4354-aead-4448c92fdda6__p0.html"", ""e588ec25-c9e8-4354-aead-4448c92fdda6__p1.html"", ""e588ec25-c9e8-4354-aead-4448c92fdda6__p2.html"", ""e588ec25-c9e8-4354-aead-4448c92fdda6__p3.html"", ""e588ec25-c9e8-4354-aead-4448c92fdda6__p4.html""]"
